Name,Address,Latitude,Longitude
Укриття, м. Львів	вулиця	Виговського І.	57,49.8155176,23.9754303
Укриття, м. Львів	вулиця	Виговського І.	59,49.81615120000001,23.9764054
Укриття, м. Львів	вулиця	Виговського І.	5а,49.8290754,23.9696357
Укриття, м. Львів	вулиця	Виговського І.	5б,49.82925909999999,23.9702216
Укриття, м. Львів	вулиця	Виговського І.	63,49.8168764,23.9762862
Укриття, м. Львів	вулиця	Виговського І.	65,49.8164411,23.9773057
Укриття, м. Львів	вулиця	Виговського І.	67,49.8147822,23.9783982
Укриття, м. Львів	вулиця	Виговського І.	69,49.8140717,23.9781606
Укриття, м. Львів	вулиця	Виговського І.	7,49.82865390000001,23.9688519
Укриття, м. Львів	вулиця	Виговського І.	71,49.814207,23.9790896
Укриття, м. Львів	вулиця	Виговського І.	72,49.8223531,23.9666667
Укриття, м. Львів	вулиця	Виговського І.	73,49.8140561,23.980164
Укриття, м. Львів	вулиця	Виговського І.	77,49.8133057,23.9789489
Укриття, м. Львів	вулиця	Виговського І.	79,49.8132749,23.9798625
Укриття, м. Львів	вулиця	Виговського І.	81,49.8130234,23.98014
Укриття, м. Львів	вулиця	Виговського І.	83,49.812718,23.981243
